;;;;;;;;;;;
Proposal number;Erasmus Code;Pic;OID;Legal Name;Street;Post Cd;City;Country Cd;Website Url;Erasmus Eche Start;Erasmus Eche End
101014577;P  ACORES01;998175688;E10200538;UNIVERSIDADE DOS ACORES;RUA DA MAE DE DEUS REITORIA APARTADO 1422;9501 801;PONTA DELGADA S MIGUEL ACORES;PT;https://novoportal.uac.pt/pt-pt;1/1/2021;12/31/2029
101014614;P  ALMADA05;949578494;E10102500;Escola Naval;Base Naval de Lisboa;2810-001;Almada;PT;http://escolanaval.marinha.pt;1/1/2021;12/31/2029
101011558;P  AMADORA01;900313358;E10227632;FORCA AEREA PORTUGUESA;AVENIDA DA FORCA AEREA N1;2614-506;AMADORA;PT;www.emfa.pt;1/1/2021;12/31/2029
101014709;P  ARCOZEL01;971736495;E10164365;INSTITUTO POLITECNICO DO CAVADO E DO AVE;CAMPUS DO IPCA VILA FRESCAINHA DE S MARINHO;4750 810;BARCELOS;PT;http://www.ipca.pt;1/1/2021;12/31/2029
101014922;P  AVEIRO01;999865331;E10208840;UNIVERSIDADE DE AVEIRO;CAMPUS UNIVERSITÁRIO DE SANTIAGO;3810-193;AVEIRO;PT;www.ua.pt;1/1/2021;12/31/2029
101012795;P  AVEIRO05;949585769;E10102962;Fundação Terras de Santa Maria da Feira/ ISVOUGA;Rua António de Castro Corte Real;4520-181 Santa Maria da Feira;Santa Maria da Feira;PT;www.isvouga.pt;1/1/2021;12/31/2029
101015073;P  AVEIRO07;950380490;E10118704;FUNDACAO PARA O ESTUDO E DESENVOLVIMENTO DA REGIAO DE AVEIRO (FEDRAVE);AVENIDA DOM MANUEL DE ALMEIDA TRINDADE;3810 488;AVEIRO;PT;www.iscia.edu.pt;1/1/2021;12/31/2029
101012677;P  BARCARE01;997380385;E10212118;EIA - ENSINO E INVESTIGACAO E ADMINISTRACAO SA;ANTIGA FABRICA DA POLVORA DE BARCARENA;2745 615;BARCARENA;PT;www.uatlantica.pt;1/1/2021;12/31/2029
101014143;P  BEJA01;986224803;E10175118;INSTITUTO POLITECNICO DE BEJA;RUA DE SAN ANTONIO1A;7800-957;Beja;PT;www.ipbeja.pt;1/1/2021;12/31/2029
101014327;P  BRAGA01;999995505;E10209514;UNIVERSIDADE DO MINHO;LARGO DO PACO;4704 553;BRAGA;PT;https://www.uminho.pt/;1/1/2021;12/31/2029
101014396;P  BRAGA02;889517452;E10280910;SINTDEI - SOCIEDADE INTERNACIONAL DE DESENVOLVIMENTO ENSINO E INVESTIGACAO LDA;AVENIDA NUNO ALVARES EDIFICIO IMPERADOR FLAVIUS PI N 4;5400-419;CHAVES;PT;www.isave.pt;1/1/2021;12/31/2029
101013752;P  BRAGANC01;998482208;E10203702;INSTITUTO POLITECNICO DE BRAGANCA;CAMPUS DE SANTA APOLONIA;5301 253;BRAGANCA;PT;www.ipb.pt;1/1/2021;12/31/2029
101014627;P  CASTELO01;986762086;E10177862;INSTITUTO POLITECNICO DE CASTELO BRANCO;AVENIDA PEDRO ALVARES CABRAL 12;6000-084;CASTELO BRANCO;PT;www.ipcb.pt;1/1/2021;12/31/2029
101007574;P  COIMBRA01;997826391;E10196993;UNIVERSIDADE DE COIMBRA;PACO DAS ESCOLAS;3004-531;COIMBRA;PT;www.uc.pt;1/1/2021;12/31/2029
101013814;P  COIMBRA02;972374658;E10165348;INSTITUTO POLITECNICO DE COIMBRA;RUA DA MISERICORDIA, LAGAR DOS CORTICOS;3045-093;COIMBRA;PT;www.ipc.pt;1/1/2021;12/31/2029
101014990;P  COIMBRA05;949309028;E10085174;Instituto Superior Miguel Torga;Largo da Cruz de Celas, 1;3000-132 Coimbra;Coimbra;PT;www.ismt.pt;1/1/2021;12/31/2029
101014478;P  COIMBRA22;949248694;E10081165;Associacao Cognitaria Vasco da Gama;Av. Jose R. Sousa Fernandes, Campus Universitário – Bloco B, Lordemão;3020-210 Coimbra;Coimbra;PT;www.euvg.pt;1/1/2021;12/31/2029
101014342;P  COIMBRA24;943294931;E10098986;ESCOLA SUPERIOR DE ENFERMAGEM DE COIMBRA;AVENIDA BISSAYA BARRETO;3004-011;COIMBRA;PT;www.esenfc.pt;1/1/2021;12/31/2029
101011994;P  COVILHA01;996437254;E10188828;UNIVERSIDADE DA BEIRA INTERIOR;CONVENTO DE SANTO ANTONIO;6201 001;COVILHA;PT;www.ubi.pt;1/1/2021;12/31/2029
101013130;P  ESTORIL01;950828824;E10124275;ESCOLA SUPERIOR DE HOTELARIA E TURISMO DO ESTORIL;AVENIDA CONDES DE BARCELONA;2769-510;ESTORIL;PT;www.eshte.pt;1/1/2021;12/31/2029
101011200;P  ESTORIL02;968264186;E10159780;SANTA CASA DA MISERICORDIA DE LISBOA;LARGO TRINIDADE COELHO;1200 470;LISBOA;PT;www.scml.pt;1/1/2021;12/31/2029
101015039;P  EVORA01;998269196;E10201614;UNIVERSIDADE DE EVORA;LARGO DOS COLEGIAIS 2;7000 803;EVORA;PT;www.uevora.pt;1/1/2021;12/31/2029
101015176;P  FAFE05;949383427;E10089510;INSTITUTO EUROPEU DE ESTUDOS SUPERIORES IEES LDA;RUA NOVA;4820-509;FAFE;PT;www.iees.pt;1/1/2021;12/31/2029
101014541;P  FARO02;999863003;E10208819;UNIVERSIDADE DO ALGARVE;CAMPUS DE PENHA;8005 139;FARO;PT;www.ualg.pt;1/1/2021;12/31/2029
101011456;P  FUNCHAL03;996740088;E10190578;Universidade da Madeira;Praça do Município;9000-081;Funchal;PT;http://www.uma.pt/;1/1/2021;12/31/2029
101014835;P  FUNCHAL08;949464713;E10094619;CENIL CENTRO DE LÍNGUAS LDA  / ISAL;Rua do Comboio, Nº 5;9050-053 FUNCHAL;MADEIRA;PT;www.isal.pt;1/1/2021;12/31/2029
101014998;P  FUNCHAL09;949655221;E10108090;Província Portuguesa das Irmãs de São José de Cluny, entidade instituidora daEscola Superior de Enfermagem S José de Cluny;Rampa da Quinta de Santana 22;9050-282;Funchal;PT;www.esesjcluny.pt;1/1/2021;12/31/2029
101015219;P  GUARDA01;984924130;E10172100;INSTITUTO POLITECNICO DA GUARDA;AV DR FRANCISCO DE SA CARNEIRO 50;6300 559;GUARDA;PT;www.ipg.pt;1/1/2021;12/31/2029
101012109;P  LEIRIA01;996273421;E10188089;INSTITUTO POLITECNICO DE LEIRIA;Rua General Norton de Matos;2411-901;Leiria;PT;www.ipleiria.pt ;1/1/2021;12/31/2029
101012651;P  LISBOA01;999907623;E10209184;UNIVERSIDADE CATOLICA PORTUGUESA;PALMA DE CIMA;1649 023;LISBOA;PT;www.ucp.pt;1/1/2021;12/31/2029
101014903;P  LISBOA03;960782479;E10153935;UNIVERSIDADE NOVA DE LISBOA;CAMPUS DE CAMPOLIDE;1099 085;LISBOA;PT;;1/1/2021;12/31/2029
101014438;P  LISBOA05;947936284;E10205341;INSTITUTO POLITECNICO DE LISBOA;ESTRADA DE BENFICA 529;1549 003;LISBOA;PT;www.ipl.pt;1/1/2021;12/31/2029
101014104;P  LISBOA07;998622567;E10204863;Iscte - Instituto Universitário de Lisboa;AVENIDA DAS FORCAS ARMADAS;1649 026;LISBOA;PT;www.iscte.pt ;1/1/2021;12/31/2029
101013663;P  LISBOA08;949281577;E10083293;ENSILIS - EDUCACAO E FORMACAO, UNIPESSOAL LDA;QUINTA DO BOM NOME ESTRADA DA CORREIA 53;1500 023;LISBOA;PT;https://www.europeia.pt/en/;1/1/2021;12/31/2029
101014311;P  LISBOA101;949654445;E10108010;INSTITUTO PIAGET - COOPERATIVA PARAO DESENVOLVIMENTO HUMANO INTEGRALE ECOLOGICO CRL;AVENIDA JOAO PAULO II LOTE 544 2;1950 157;LISBOA;PT;www.ipiaget.org;1/1/2021;12/31/2029
101048906;P  LISBOA103;893936772;#N/A;Sesc - Sociedade de Estudos Superiores e Culturais, S.A;Campo Grande, 376;1749-024;Lisboa;PT;www.ipluso.pt;11/1/2021;12/31/2029
101012716;P  LISBOA104;998903576;E10206304;UNIVERSITAS COOPERATIVA DE ENSINO SUPERIOR E INVESTIGACAO CIENTIFICA CRL;AL DAS LINHAS DE TORRES 179;1750-142;LISBOA;PT;www.iseclisboa.pt;1/1/2021;12/31/2029
101014419;P  LISBOA105;949249470;E10081210;CRUZ VERMELHA PORTUGUESA;JARDIM 9 DE ABRIL 1-5 PALACIO DOS CONDES D'OBIDOS;1249-083;LISBOA;PT;www.cruzvermelha.pt;1/1/2021;12/31/2029
101011353;P  LISBOA106;949419220;E10091670;ESCOLA SUPERIOR DE ENFERMAGEM DE LISBOA;AVENIDA PROF EGAS MONIZ;1600-190;LISBOA;PT;www.esel.pt;1/1/2021;12/31/2029
101012089;P  LISBOA108;984400330;E10255944;MINISTERIO DA DEFESA NACIONAL;AVENIDA ILHA DA MADEIRA 1;1400-204;LISBOA;PT;https://www.defesa.gov.pt/;1/1/2021;12/31/2029
101014446;P  LISBOA109;949885305;E10112968;UNIVERSIDADE DE LISBOA;ALAMEDA DA UNIVERSIDADE;1649 004;LISBOA;PT;www.ulisboa.pt;1/1/2021;12/31/2029
101011711;P  LISBOA11;949427853;E10092135;C.E.U - COOPERATIVA DE ENSINO UNIVERSITARIO CRL;RUA DE SANTA MARTA 56;1169 023;LISBOA;PT;https://autonoma.pt/;1/1/2021;12/31/2029
101013688;P  LISBOA110;949017640;E10066634;Instituto Português de Administração de Marketing (Lisboa) -  ENSILIS - Educação e Formação, Unipessoal LDA;Quinta do Bom Nome, Estrada da Correia;1500;Lisbon;PT;www.ipam.pt;1/1/2021;12/31/2029
101009432;P  LISBOA111;949448902;E10093538;ESCOLA SUPERIOR NAUTICA INFANTE D.HENRIQUE;AV. ENGENHEIRO BONNEVILLE FRANCO;2770-058;PACO DE ARCOS;PT;www.enautica.pt;1/1/2021;12/31/2029
101014073;P  LISBOA112;938982796;E10067622;Instituto de Tecnologias Avançadas para a Formação Lda;Alameda das Linhas de Torres, nº 179 (Campus do Lumiar);1750-142;Lisboa;PT;www.istec.pt;1/1/2021;12/31/2029
101048837;P  LISBOA114;938751257;#N/A;Instituto Superior Dom Dinis/COFAC;AV. 1º DE MAIO Nº 164;2430;MARINHA GRANDE;PT;www.isdom.pt;11/1/2021;12/31/2029
101012685;P  LISBOA115;938946615;E10066885;SPESI - Sociedade de Promoção de Ensino Superior Imobiliário;Praça Eduardo Mondlane, 7 C;1950;Lisboa;PT;www.esai.pt;1/1/2021;12/31/2029
101008825;P  LISBOA116;942794411;E10062835;Associação de Jardins Escolas João de Deus;Avenida Álvares Cabral;1250-017;Lisboa;PT;http://www.joaodeus.pt;1/1/2021;12/31/2029
101013232;P  LISBOA118;920515548;E10102375;MUSICA - EDUCACAO E CULTURA ASSOCIACAO;TRAVESSA DA GALE 36;1349-028;LISBOA;PT;WWW.METROPOLITANA.PT;1/1/2021;12/31/2029
101009478;P  LISBOA12;949674621;#N/A;UNIVERSIDADE LUSÍADA - FUNDAÇÃO MINERVA-CULTURA-ENSINO E INVESTIGAÇÃO CIENTÍFICA;R. da Junqueira, 188-198;1349-001;Lisboa;PT;www.lis.ulusiada.pt;1/1/2021;12/31/2029
101015307;P  LISBOA15;946479344;E10109866;ENSINUS-ESTUDOS SUPERIORES SA;AV MARECHAL GRAVEIRO LOPES 2 1;1700 284;LISBOA;PT;www.isg.pt;1/1/2021;12/31/2029
101012644;P  LISBOA17;983668465;E10170063;ISPA CRL;RUA JARDIM DO TABACO 34;1149 041;LISBOA;PT;www.ispa.pt  ;1/1/2021;12/31/2029
101012094;P  LISBOA43;961622402;E10154461;UNIVERSIDADE ABERTA;RUA DA ESCOLA POLITECNICA 147;1269-001;LISBOA;PT;www.uab.pt;1/1/2021;12/31/2029
101014879;P  LISBOA52;997605425;E10195362;COFAC COOPERATIVA DE FORMACAO E ANIMACAO CULTURAL CRL;AV DO CAMPO GRANDE 376;1749-024;LISBOA;PT;www.ulusofona.pt ;1/1/2021;12/31/2029
101014378;P  LISBOA97;949790730;E10111576;Pedago Lda.;Rua Marquesa D’ Alorna, lojas C e D;2620-271;Odivelas;PT;www.isce.pt;1/1/2021;12/31/2029
101012377;P  MAIA01;951330411;E10127948;MAIEUTICA COOPERATIVA DE ENSINO SUPERIOR CRL;AVENIDA CARLOS OLIVEIRA CAMPOS;4475-690;MAIA (AVIOSO SAO PEDRO);PT;www.maieutica.pt;1/1/2021;12/31/2029
101007509;P  MATOSIN01;986162044;E10211439;CENTRO DE INVESTIGACAO E FORMACAO EM ARTES E DESIGN LDA;AVENIDA CALOUSTE GULBENKIAN;4460-268;SENHORA DA HORA;PT;www.esad.pt;1/1/2021;12/31/2029
101015388;P  MONTE-D02;948963902;E10063260;EGAS MONIZ COOPERATIVA DE ENSINO SUPERIOR CRL COOPERATIVA;QUINTA DA GRAN JA MONTE DE CAPARICA CAMPUS UNIVERSITARIO;2829 511;ALMADA;PT;www.egasmoniz.edu.pt;1/1/2021;12/31/2029
101011981;P  PORTALE01;949379741;E10089270;INSTITUTO POLITÉCNICO DE PORTALEGRE;Praça do Municipio;7300-901;PORTALEGRE;PT;www.ipportalegre.pt;1/1/2021;12/31/2029
101014892;P  PORTIMA02;947313544;E10166206;Instituto Superior Manuel Teixeira Gomes -- COFAC;AV. MIGUEL BOMBARDA, Nº15;8500-508 PORTIMÃO;PORTIMAO;PT;www.ismat.pt;1/1/2021;12/31/2029
101014375;P  PORTO02;999894916;E10209094;UNIVERSIDADE DO PORTO;PRACA GOMES TEIXEIRA;4099-002;PORTO;PT;www.up.pt;1/1/2021;12/31/2029
101012414;P  PORTO05;991473861;E10182210;INSTITUTO POLITECNICO DO PORTO;RUA DR ROBERTO FRIAS 712;4200-465;Porto;PT;www.ipp.pt;1/1/2021;12/31/2029
101014913;P  PORTO07;949569861;E10101944;UNIVERSIDADE PORTUCALENSE INFANTE D HENRIQUE-COOPERATIVA DE ENSINO SUPERIOR CRL;RUA BERNARDINO DE ALMEIDA 541-619;4200 072;PORTO;PT;www.upt.pt;1/1/2021;12/31/2029
101012077;P  PORTO08;949610504;E10104498;Cooperativa de Ensino Superior Artístico do Porto;Largo São Domingos nº 80;4050-545;Porto;PT;www.esap.pt;1/1/2021;12/31/2029
101012086;P  PORTO11;949054500;E10068892;Cooperativa de Ensino Superior de Serviço Social;Av. Dr. Manuel Teixeira Ruela, 370;4460-362;Senhora da Hora;PT;www.isssp.pt;1/1/2021;12/31/2029
101014373;P  PORTO16;949336285;E10086680;ESE, Ensino Superior Empresarial, LDA.;Rua de Salazares, 842 - Campus Salazares;4100-442 Porto;4100-442 Porto;PT;www.isag.pt;1/1/2021;12/31/2029
101014817;P  PORTO21;949197090;E10077600;PPIISD - Escola Superior de Educação de Paula Frassinetti;Rua Gil Vicente, 138-142;4000-255;Porto;PT;www.esepf.pt;1/1/2021;12/31/2029
101015397;P  PORTO25;959226405;E10152610;ESCOLA SUPERIOR DE ENFERMAGEM DO PORTO;RUA DR ANTONIO BERNARDINO ALMEIDA;4200-072;PORTO;PT;www.esenf.pt;1/1/2021;12/31/2029
101013710;P  PORTO29;938774440;E10063633;Instituto Português de Administração de Marketing (Porto) ENSILIS - Educação e Formação, Unipessoal LDA;Quinta do Bom Nome, Estrada da Correia;1500;Lisboa;PT;www.ipam.pt;1/1/2021;12/31/2029
101014202;P  PORTO42;949376928;E10089075;FACULTAS, SA entidade instituidora do ISCET - Instituto Superior de Ciências Empresariais e do Turismo;Rua de Cedofeita 285;4050-180;Porto;PT;www.iscet.pt;1/1/2021;12/31/2029
101015370;P  PORTO56;949657161;E10108217;Cooperativa de Ensino Superior Politécnico e Universitário, CRL. (CESPU);Rua Central de Gandra, 1317;4585-116;Gandra - PRD;PT;www.cespu.pt;1/1/2021;12/31/2029
101015107;P  PORTO57;944927926;E10005634;Universidade Lusófona do Porto -- COFAC;Rua Augusto Rosa, nº 24;4000-098;Porto;PT;www.ulp.pt;1/1/2021;12/31/2029
101013445;P  PORTO59;949353066;E10087682;PROVINCIA PORTUGUESA FRANCISCANAS MISSIONARIAS NOSSA SENHORA;RUA DR CARLOS RAMOS N50;4200 155;PORTO;PT;www.santamariasaude.pt.pt;1/1/2021;12/31/2029
101175108;P  PORTO60;879525288;#N/A;FECFP - Escola Superior de Saúde ;Rua Delfim Maia, 334;4200-253;Porto ;PT;https://ess.fernandopessoa.pt/;26/06/2024;31/12/2029
101015038;P  SANTARE01;972512495;E10165803;INSTITUTO POLITECNICO DE SANTAREM;COMPLEXO ANDALUZ MOINHO DO FAU;2001 904;SANTAREM;PT;www.ipsantarem.pt;1/1/2021;12/31/2029
101014118;P  SANTARE06;947092675;E10151439;ISLA-Santarem, Educação e Cultura Unipessoal, Lda.;Largo Candido dos Reis (Edifico do Antigo Hospital);2000-241;Santarém;PT;www.islasantarem.pt;1/1/2021;12/31/2029
101013760;P  SETUBAL01;995304003;E10186578;INSTITUTO POLITECNICO DE SETUBAL;EDIFICIO SEDE CAMPUS DO IPS;2910-761;SETUBAL;PT;www.ips.pt ;1/1/2021;12/31/2029
101009555;P  TOMAR01;949034033;E10067620;INSTITUTO POLITECNICO DE TOMAR;ESTRADA DA SERRA QUINTA DO CONTADOR;2300;TOMAR;PT;www.ipt.pt;1/1/2021;12/31/2029
101012752;P  VIANA-D01;998454563;E10203394;INSTITUTO POLITECNICO DE VIANA DE CASTELO;Rua Escola Industrial e Comercial de Nun’Álvares, n.º 34;4900-347;Viana do Castelo;PT;www.ipvc.pt;1/1/2021;12/31/2029
101014406;P  VILANOV01;946887714;E10137327;Instituto Politécnico de Gestão e Tecnologia -- Gaia -- ENSIGAIA;RUA CABO BORGES, 55;4430-646 VILA NOVA DE GAIA;VILA NOVA DE GAIA;PT;www.gaia.unisla.pt;1/1/2021;12/31/2029
101015089;P  VILANOV02;949536396;E10099597;Instituto Superior Politécnico Gaya;Av. dos Descobrimentos, 333;4400-103;VILA NOVA DE GAIA;PT;www.ispgaya.pt;1/1/2021;12/31/2029
101014923;P  VILANOV05;949642417;E10106930;FUNDACAO CONVENTO DA ORADA-FUNDACAO PARA A SALVAGUARDA E REABILITACAO DO PATRIMONIO ARQUITECTONICO;LARGO DAS OLIVEIRAS;4920 275;VILA NOVA DE CERVEIRA;PT;www.esg.pt;1/1/2021;12/31/2029
101015380;P  VILANOV07;938769590;E10063495;Espaço Atlântico  Formação Financeira SA;Edifício Heliântia, Avenida dos Sanatórios SN;4405 - 604;Vila Nova de Gaia;PT;www.iesf.pt;1/1/2021;12/31/2029
101014371;P  VILA-RE01;998289081;E10201751;UNIVERSIDADE DE TRAS-OS-MONTES E ALTO DOURO;QUINTA DE PRADOS;5000 911;VILA REAL;PT;www.utad.pt;1/1/2021;12/31/2029
101011904;P  VISEU01;949457438;E10094096;INSTITUTO POLITECNICO DE VISEU;AVENIDA CORONEL JOSE MARIA VALE DE ANDRADE CAMPUS POLITECNICO DE VISEU;3504 510;VISEU;PT;www.ipv.pt;1/1/2021;12/31/2029
101014863;PL BIALA01;949527375;E10099078;AKADEMIA BIALSKA IM JANA PAWLA II;SIDORSKA 95/97;21-500;BIALA PODLASKA;PL;www.akademiabialska.pl;1/1/2021;12/31/2029
101013485;PL BIALYST01;999889193;E10209056;POLITECHNIKA BIALOSTOCKA;ULICA WIEJSKA 45A;15351;BIALYSTOK;PL;www.pb.edu.pl;1/1/2021;12/31/2029
101012362;PL BIALYST02;944702304;E10199434;UNIWERSYTET MEDYCZNY W BIALYMSTOKU;JANA KILINSKIEGO 1;15-089;BIALYSTOK;PL;www.umb.edu.pl;1/1/2021;12/31/2029
101013398;PL BIALYST03;949668025;E10109028;Wschodnioeuropejska Akademia Nauk Stosowanych w Bialymstoku;Ciepla 40;15-472;Bialystok;PL;www.wsfiz.edu.pl;1/1/2021;12/31/2029
101011931;PL BIALYST04;999847483;E10208686;UNIWERSYTET W BIALYMSTOKU;UL SWIERKOWA 20B;15-328;BIALYSTOK;PL;http://www.uwb.edu.pl/index.php;1/1/2021;12/31/2029
101014599;PL BIALYST09;949338322;E10086780;Akademia Podlaska w Bialymstoku - Akademia Nauk Stosowanych;Al. Jana Paw?a II 91,;15-703;Bia?ystok;PL;https://apwb.pl/;1/1/2021;12/31/2029
101013143;PL BIALYST10;906866193;E10061901;WYZSZA SZKOLA WYCHOWANIA FIZYCZNEGO I TURYSTYKI W BIALYMSTOKU;Mickiewicza 49;15-213;BIA?YSTOK;PL;wswfit.com.pl;1/1/2021;12/31/2029
101049026;PL BIALYST11;908812692;#N/A;University of Medical Science in Bialystok;Krakowska Str 9;15-875;Bialystok;PL;wsmed.edu.pl;11/1/2021;12/31/2029
101012389;PL BIELSKO01;946490111;E10110499;Bielska Wyzsza Szkola im. J. Tyszkiewicza;Nadbrze?na 12;43-300;Bielsko-Bia?a;PL;www.tyszkiewicz.edu.pl;1/1/2021;12/31/2029
101008235;PL BIELSKO02;986546552;E10177457;UNIWERSYTET BIELSKO-BIALSKI;UL. WILLOWA 2;43-309;BIELSKO BIALA;PL;www.ubb.edu.pl;1/1/2021;12/31/2029
101012478;PL BIELSKO04;952631569;E10137255;Wyzsza Szkola Finansow i Prawa w Bielsku-Bialej;Ta?skiego 5;43-382;Bielsko-Bia?a;PL;www.wsfip.edu.pl;1/1/2021;12/31/2029
101047788;PL BIELSKO05;891046075;#N/A;Wyzsza Szkola Informatyki i Zarzadzania w Bielsku-Bialej;Legionów 81;43-300;Bielsko-Bia?a;PL;https://www.wsi.edu.pl/;11/1/2021;12/31/2029
101011966;PL BIELSKO06;949666667;E10108941;Wyzsza Szkola Ekonomiczno-Humanistyczna;Sikorskiego 4;43-300;Bielsko-Bia?a;PL;www.wseh.pl;1/1/2021;12/31/2029
101013424;PL BYDGOSZ01;998198774;E10200698;UNIWERSYTET KAZIMIERZA WIELKIEGO;UL CHODKIEWICZA 30;85 064;BYDGOSZCZ;PL;www.ukw.edu.pl ;1/1/2021;12/31/2029
101010096;PL BYDGOSZ02;999843506;E10208653;POLITECHNIKA BYDGOSKA IM JANA I JEDRZEJA SNIADECKICH;ALEJE PROF. SYLWESTRA KALISKIEGO 7;85 796;BYDGOSZCZ;PL;www.pbs.edu.pl;1/1/2021;12/31/2029
101049041;PL BYDGOSZ04;949069923;E10069713;Akademia Muzyczna imienia Feliksa Nowowiejskiego w Bydgoszczy;S?owackiego 7;85-008;Bydgoszcz;PL;www.amuz.bydgoszcz.pl;11/1/2021;12/31/2029
101011960;PL BYDGOSZ06;950416865;E10119608;WYZSZA SZKOLA GOSPODARKI W BYDGOSZCZY;UL. GARBARY 2;85-229;BYDGOSZCZ;PL;www.wsg.byd.pl;1/1/2021;12/31/2029
101013747;PL BYDGOSZ08;949591977;E10103307;Akademia Kujawsko-Pomorska;Toru?ska 55-57;85-023;Bydgoszcz;PL;www.akp.bydgoszcz.pl;1/1/2021;12/31/2029
101175102;PL BYDGOSZ09;879249226;#N/A;WYZSZA SZKOLA NAUK O ZDROWIU W BYDGOSZCZY;JAGIELLONSKA 4;85-067;BYDGOSZCZ;PL;www.wsnoz.pl;26/06/2024;31/12/2029
101014534;PL CHELM01;949720987;E10110363;Panstwowa Akademia Nauk Stosowanych w Chelmie;Pocztowa 54;22-100;Che?m;PL;www.panschelm.edu.pl;1/1/2021;12/31/2029
101014593;PL CHELM02;906564717;E10048212;Wyzsza Szkola Stosunkow Miedzynarodowych i Komunikacji Spolecznej;102 HRUBIESZOWSKA STREET;22-100;CHELM;PL;www.wssmiks.pl;1/1/2021;12/31/2029
101172697;PL CHOJNIC01;920886767;#N/A;"POWSZECHNA WYZSZA SZKOLA HUMANISTYCZNA ""POMERANIA""";?WI?TOPE?KA 10;89-620;Chojnice;PL;pomeraniachojnice.edu.pl;26/06/2024;31/12/2029
101014511;PL CIECHAN02;945205637;E10025870;PANSTWOWA AKADEMIA NAUK STOSOWANYCH IM. IGNACEGO MOSCICKIEGO W CIECHANOWIE;UL G NARUTOWICZA 9;06-400;CIECHANOWIE;PL;www.pansim.edu.pl;1/1/2021;12/31/2029
101012675;PL CZESTOC01;999460647;E10206932;POLITECHNIKA CZESTOCHOWSKA;UL. DABROWSKIEGO 69;42 201;CZESTOCHOWA;PL;www.pcz.pl;1/1/2021;12/31/2029
101014268;PL CZESTOC02;949524562;E10098860;UNIWERSYTET JANA DLUGOSZA W CZESTOCHOWIE;UL. WASZYNGTONA 4/8;42-200;CZESTOCHOWA;PL;www.ujd.edu.pl;1/1/2021;12/31/2029
101015244;PL CZESTOC03;947116828;E10153027;Akademia Polonijna w Czestochowie;ul. Pu?askiego 4/6;42-200;Cz?stochowa;PL;www.ap.edu.pl;1/1/2021;12/31/2029
101014308;PL CZESTOC04;948894353;E10058636;Wyzsza Szkola Zarzadzania;1 Maja 40;42-200;Cz?stochowa;PL;www.wsz.edu.pl;1/1/2021;12/31/2029
101012037;PL CZESTOC05;949604781;E10104178;Wyzsza Szkola Lingwistyczna w Czestochowie;Nadrzeczna 7;42-200;Cz?stochowa;PL;www.wsl.edu.pl;1/1/2021;12/31/2029
101012908;PL DABROWA01;949671032;E10109230;AKADEMIA WSB;ULICA ZYGMUNTA CIEPLAKA 1C;41 300;DABROWA GORNICZA;PL;www.wsb.edu.pl;1/1/2021;12/31/2029
101048766;PL DABROWA02;919201780;E10056056;WYZSZA SZKOLA PLANOWANIA STRATEGICZNEGO W DABROWIE GORNICZEJ;KO?CIELNA;41-303;D?BROWA GÓRNICZA;PL;www.wsps.pl;11/1/2021;12/31/2029
101013353;PL DEBLIN01;949441530;E10093127;Lotnicza Akademia Wojskowa;Dywizjonu 303 nr 35;08-521;Deblin;PL;www.wojsko-polskie.pl/law/;1/1/2021;12/31/2029
101008586;PL ELBLAG01;949627673;E10105772;AKADEMIA NAUK STOSOWANYCH W ELBLAGU;UL. WOJSKA POLSKIEGO 1;82-300;ELBLAG;PL;www.ans-elblag.pl;1/1/2021;12/31/2029
101013342;PL ELBLAG02;946138583;E10240970;Akademia Medycznych i Spolecznych Nauk Stosowanych;Lotnicza 2;82-300;Elbl?g;PL;https://amisns.edu.pl/;1/1/2021;12/31/2029
101012471;PL GDANSK01;999876001;E10208934;UNIWERSYTET GDANSKI;UL. JANA BAZYNSKIEGO 8;80-309;GDANSK;PL;www.ug.edu.pl;1/1/2021;12/31/2029
101013215;PL GDANSK02;999588784;E10207973;POLITECHNIKA GDANSKA;UL. G NARUTOWICZA 11/12;80-233;GDANSK;PL;www.pg.edu.pl;1/1/2021;12/31/2029
101011928;PL GDANSK03;999880754;E10208979;GDANSKI UNIWERSYTET MEDYCZNY ;ULICA M SKLODOWSKIEJ CURIE 3A;80210;GDANSK;PL;www.gumed.edu.pl;1/1/2021;12/31/2029
101011544;PL GDANSK04;949342493;E10086969;Akademia Muzyczna im. Stanislawa Moniuszki w Gdansku;??kowa 1-2;80-743;Gda?sk;PL;www.amuz.gda.pl;1/1/2021;12/31/2029
101012470;PL GDANSK05;918028856;E10031723;AKADEMIA SZTUK PIEKNYCH W GDANSKU;UL TARG WEGLOWY 6;80 836;GDANSK;PL;www.asp.gda.pl;1/1/2021;12/31/2029
101013506;PL GDANSK06;948100990;E10006296;AKADEMIA WYCHOWANIA FIZYCZNEGO I SPORTU IM JEDRZEJA SNIADECKIEGO W GDANSKU OLIWIE;UL. KAZIMIERZA GORSKIEGO 1;80 336;GDANSK;PL;www.awfis.gda.pl;1/1/2021;12/31/2029
101013959;PL GDANSK07;949550073;E10100550;Wyzsza Szkola Turystyki i Hotelarstwa w Gdansku;Miszewskiego;80-239;Gdansk;PL;www.wstih.pl;1/1/2021;12/31/2029
101014013;PL GDANSK08;949208245;E10078430;Wyzsza Szkola Bankowa w Gdansku;Al. Grunwaldzka 238 A;80-266;Gda?sk;PL;www.wsb.gda.pl;1/1/2021;12/31/2029
